"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"1985";"Alps";"Zug";"Private forest";0;0;0
"1985";"Alps";"Zug";"Public forest";0;0;0
"1985";"Alps";"Zug";">>Federal forest";0;0;0
"1985";"Alps";"Zug";">>Cantonal forest";0;0;0
"1985";"Alps";"Zug";">>Municipality forest";0;0;0
"1985";"Alps";"Zug";">>Bourgeois forest";0;0;0
"1985";"Alps";"Zug";">>Other public forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";"Type of owners - total";0;0;0
"1985";"Alps";"Fribourg / Freiburg";"Private forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";"Public forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";">>Federal forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";">>Cantonal forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";">>Municipality forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";">>Bourgeois forest";0;0;0
"1985";"Alps";"Fribourg / Freiburg";">>Other public forest";0;0;0
"1985";"Alps";"Solothurn";"Type of owners - total";0;0;0
"1985";"Alps";"Solothurn";"Private forest";0;0;0
"1985";"Alps";"Solothurn";"Public forest";0;0;0
"1985";"Alps";"Solothurn";">>Federal forest";0;0;0
"1985";"Alps";"Solothurn";">>Cantonal forest";0;0;0
"1985";"Alps";"Solothurn";">>Municipality forest";0;0;0
"1985";"Alps";"Solothurn";">>Bourgeois forest";0;0;0
"1985";"Alps";"Solothurn";">>Other public forest";0;0;0
"1985";"Alps";"Basel-Stadt";"Type of owners - total";0;0;0
"1985";"Alps";"Basel-Stadt";"Private forest";0;0;0
"1985";"Alps";"Basel-Stadt";"Public forest";0;0;0
"1985";"Alps";"Basel-Stadt";">>Federal forest";0;0;0
"1985";"Alps";"Basel-Stadt";">>Cantonal forest";0;0;0
"1985";"Alps";"Basel-Stadt";">>Municipality forest";0;0;0
"1985";"Alps";"Basel-Stadt";">>Bourgeois forest";0;0;0
"1985";"Alps";"Basel-Stadt";">>Other public forest";0;0;0
"1985";"Alps";"Basel-Landschaft";"Type of owners - total";0;0;0
"1985";"Alps";"Basel-Landschaft";"Private forest";0;0;0
"1985";"Alps";"Basel-Landschaft";"Public forest";0;0;0
"1985";"Alps";"Basel-Landschaft";">>Federal forest";0;0;0
"1985";"Alps";"Basel-Landschaft";">>Cantonal forest";0;0;0
"1985";"Alps";"Basel-Landschaft";">>Municipality forest";0;0;0
"1985";"Alps";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"1985";"Alps";"Basel-Landschaft";">>Other public forest";0;0;0
"1985";"Alps";"Schaffhausen";"Type of owners - total";0;0;0
"1985";"Alps";"Schaffhausen";"Private forest";0;0;0
"1985";"Alps";"Schaffhausen";"Public forest";0;0;0
"1985";"Alps";"Schaffhausen";">>Federal forest";0;0;0
"1985";"Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"1985";"Alps";"Schaffhausen";">>Municipality forest";0;0;0
"1985";"Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1985";"Alps";"Schaffhausen";">>Other public forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";"Type of owners - total";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1985";"Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1985";"Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1985";"Alps";"St. Gallen";"Type of owners - total";2017;14851;12944
"1985";"Alps";"St. Gallen";"Private forest";1989;2678;2678
"1985";"Alps";"St. Gallen";"Public forest";28;12173;10266
"1985";"Alps";"St. Gallen";">>Federal forest";1;53;49
"1985";"Alps";"St. Gallen";">>Cantonal forest";1;619;467
"1985";"Alps";"St. Gallen";">>Municipality forest";2;71;66
"1985";"Alps";"St. Gallen";">>Bourgeois forest";22;11205;9550
"1985";"Alps";"St. Gallen";">>Other public forest";2;225;134
"1985";"Alps";"Graubünden / Grigioni / Grischun";"Type of owners - total";8407;150261;116863
"1985";"Alps";"Graubünden / Grigioni / Grischun";"Private forest";8164;12323;12323
"1985";"Alps";"Graubünden / Grigioni / Grischun";"Public forest";243;137938;104540
"1985";"Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";1;216;38
"1985";"Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;926;679
"1985";"Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";202;131349;99490
"1985";"Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1985";"Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";39;5447;4333
"1985";"Alps";"Aargau";"Type of owners - total";0;0;0
"1985";"Alps";"Aargau";"Private forest";0;0;0
"1985";"Alps";"Aargau";"Public forest";0;0;0
"1985";"Alps";"Aargau";">>Federal forest";0;0;0
"1985";"Alps";"Aargau";">>Cantonal forest";0;0;0
"1985";"Alps";"Aargau";">>Municipality forest";0;0;0
"1985";"Alps";"Aargau";">>Bourgeois forest";0;0;0
"1985";"Alps";"Aargau";">>Other public forest";0;0;0
"1985";"Alps";"Thurgau";"Type of owners - total";0;0;0
"1985";"Alps";"Thurgau";"Private forest";0;0;0
"1985";"Alps";"Thurgau";"Public forest";0;0;0
"1985";"Alps";"Thurgau";">>Federal forest";0;0;0
"1985";"Alps";"Thurgau";">>Cantonal forest";0;0;0
"1985";"Alps";"Thurgau";">>Municipality forest";0;0;0
"1985";"Alps";"Thurgau";">>Bourgeois forest";0;0;0
"1985";"Alps";"Thurgau";">>Other public forest";0;0;0
"1985";"Alps";"Ticino";"Type of owners - total";0;0;0
"1985";"Alps";"Ticino";"Private forest";0;0;0
"1985";"Alps";"Ticino";"Public forest";0;0;0
"1985";"Alps";"Ticino";">>Federal forest";0;0;0
"1985";"Alps";"Ticino";">>Cantonal forest";0;0;0
"1985";"Alps";"Ticino";">>Municipality forest";0;0;0
"1985";"Alps";"Ticino";">>Bourgeois forest";0;0;0
"1985";"Alps";"Ticino";">>Other public forest";0;0;0
"1985";"Alps";"Vaud";"Type of owners - total";4081;17279;11778
"1985";"Alps";"Vaud";"Private forest";4065;4065;4065
"1985";"Alps";"Vaud";"Public forest";16;13214;7713
"1985";"Alps";"Vaud";">>Federal forest";0;0;0
"1985";"Alps";"Vaud";">>Cantonal forest";1;3200;2245
"1985";"Alps";"Vaud";">>Municipality forest";13;9146;4833
"1985";"Alps";"Vaud";">>Bourgeois forest";0;0;0
"1985";"Alps";"Vaud";">>Other public forest";2;868;635
"1985";"Alps";"Valais / Wallis";"Type of owners - total";20805;107093;85700
"1985";"Alps";"Valais / Wallis";"Private forest";20569;9025;9025
"1985";"Alps";"Valais / Wallis";"Public forest";236;98068;76675
"1985";"Alps";"Valais / Wallis";">>Federal forest";1;4;4
"1985";"Alps";"Valais / Wallis";">>Cantonal forest";1;80;50
"1985";"Alps";"Valais / Wallis";">>Municipality forest";2;34;34
"1985";"Alps";"Valais / Wallis";">>Bourgeois forest";157;92408;72549
"1985";"Alps";"Valais / Wallis";">>Other public forest";75;5542;4038
"1985";"Alps";"Neuchâtel";"Type of owners - total";0;0;0
"1985";"Alps";"Neuchâtel";"Private forest";0;0;0
"1985";"Alps";"Neuchâtel";"Public forest";0;0;0
"1985";"Alps";"Neuchâtel";">>Federal forest";0;0;0
"1985";"Alps";"Neuchâtel";">>Cantonal forest";0;0;0
"1985";"Alps";"Neuchâtel";">>Municipality forest";0;0;0
"1985";"Alps";"Neuchâtel";">>Bourgeois forest";0;0;0
"1985";"Alps";"Neuchâtel";">>Other public forest";0;0;0
"1985";"Alps";"Genève";"Type of owners - total";0;0;0
"1985";"Alps";"Genève";"Private forest";0;0;0
"1985";"Alps";"Genève";"Public forest";0;0;0
"1985";"Alps";"Genève";">>Federal forest";0;0;0
"1985";"Alps";"Genève";">>Cantonal forest";0;0;0
"1985";"Alps";"Genève";">>Municipality forest";0;0;0
"1985";"Alps";"Genève";">>Bourgeois forest";0;0;0
"1985";"Alps";"Genève";">>Other public forest";0;0;0
"1985";"Alps";"Jura";"Type of owners - total";0;0;0
"1985";"Alps";"Jura";"Private forest";0;0;0
"1985";"Alps";"Jura";"Public forest";0;0;0
"1985";"Alps";"Jura";">>Federal forest";0;0;0
"1985";"Alps";"Jura";">>Cantonal forest";0;0;0
"1985";"Alps";"Jura";">>Municipality forest";0;0;0
"1985";"Alps";"Jura";">>Bourgeois forest";0;0;0
"1985";"Alps";"Jura";">>Other public forest";0;0;0
"1985";"Southern Alps";"Switzerland";"Type of owners - total";34986;171915;149149
"1985";"Southern Alps";"Switzerland";"Private forest";34656;32005;32005
"1985";"Southern Alps";"Switzerland";"Public forest";330;139910;117144
"1985";"Southern Alps";"Switzerland";">>Federal forest";1;2294;1540
"1985";"Southern Alps";"Switzerland";">>Cantonal forest";2;2414;2180
"1985";"Southern Alps";"Switzerland";">>Municipality forest";42;26551;20756
"1985";"Southern Alps";"Switzerland";">>Bourgeois forest";224;106221;90459
"1985";"Southern Alps";"Switzerland";">>Other public forest";61;2430;2209
"1985";"Southern Alps";"Zürich";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Zürich";"Private forest";0;0;0
"1985";"Southern Alps";"Zürich";"Public forest";0;0;0
"1985";"Southern Alps";"Zürich";">>Federal forest";0;0;0
"1985";"Southern Alps";"Zürich";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Zürich";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Zürich";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Zürich";">>Other public forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Bern / Berne";"Private forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";"Public forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";">>Federal forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Bern / Berne";">>Other public forest";0;0;0
"1985";"Southern Alps";"Luzern";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Luzern";"Private forest";0;0;0
"1985";"Southern Alps";"Luzern";"Public forest";0;0;0
"1985";"Southern Alps";"Luzern";">>Federal forest";0;0;0
"1985";"Southern Alps";"Luzern";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Luzern";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Luzern";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Luzern";">>Other public forest";0;0;0
"1985";"Southern Alps";"Uri";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Uri";"Private forest";0;0;0
"1985";"Southern Alps";"Uri";"Public forest";0;0;0
"1985";"Southern Alps";"Uri";">>Federal forest";0;0;0
"1985";"Southern Alps";"Uri";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Uri";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Uri";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Uri";">>Other public forest";0;0;0
"1985";"Southern Alps";"Schwyz";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Schwyz";"Private forest";0;0;0
"1985";"Southern Alps";"Schwyz";"Public forest";0;0;0
"1985";"Southern Alps";"Schwyz";">>Federal forest";0;0;0
"1985";"Southern Alps";"Schwyz";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Schwyz";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Schwyz";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Schwyz";">>Other public forest";0;0;0
"1985";"Southern Alps";"Obwalden";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Obwalden";"Private forest";0;0;0
"1985";"Southern Alps";"Obwalden";"Public forest";0;0;0
"1985";"Southern Alps";"Obwalden";">>Federal forest";0;0;0
"1985";"Southern Alps";"Obwalden";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Obwalden";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Obwalden";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Obwalden";">>Other public forest";0;0;0
"1985";"Southern Alps";"Nidwalden";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Nidwalden";"Private forest";0;0;0
"1985";"Southern Alps";"Nidwalden";"Public forest";0;0;0
"1985";"Southern Alps";"Nidwalden";">>Federal forest";0;0;0
"1985";"Southern Alps";"Nidwalden";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Nidwalden";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Nidwalden";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Nidwalden";">>Other public forest";0;0;0
"1985";"Southern Alps";"Glarus";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Glarus";"Private forest";0;0;0
"1985";"Southern Alps";"Glarus";"Public forest";0;0;0
"1985";"Southern Alps";"Glarus";">>Federal forest";0;0;0
"1985";"Southern Alps";"Glarus";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Glarus";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Glarus";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Glarus";">>Other public forest";0;0;0
"1985";"Southern Alps";"Zug";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Zug";"Private forest";0;0;0
"1985";"Southern Alps";"Zug";"Public forest";0;0;0
"1985";"Southern Alps";"Zug";">>Federal forest";0;0;0
"1985";"Southern Alps";"Zug";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Zug";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Zug";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Zug";">>Other public forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";"Private forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";"Public forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";">>Federal forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Fribourg / Freiburg";">>Other public forest";0;0;0
"1985";"Southern Alps";"Solothurn";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Solothurn";"Private forest";0;0;0
"1985";"Southern Alps";"Solothurn";"Public forest";0;0;0
"1985";"Southern Alps";"Solothurn";">>Federal forest";0;0;0
"1985";"Southern Alps";"Solothurn";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Solothurn";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Solothurn";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Solothurn";">>Other public forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Basel-Stadt";"Private forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";"Public forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";">>Federal forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Basel-Stadt";">>Other public forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";"Private forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";"Public forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";">>Federal forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Basel-Landschaft";">>Other public forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Schaffhausen";"Private forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";"Public forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";">>Federal forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Schaffhausen";">>Other public forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1985";"Southern Alps";"St. Gallen";"Type of owners - total";0;0;0
"1985";"Southern Alps";"St. Gallen";"Private forest";0;0;0
"1985";"Southern Alps";"St. Gallen";"Public forest";0;0;0
"1985";"Southern Alps";"St. Gallen";">>Federal forest";0;0;0
"1985";"Southern Alps";"St. Gallen";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"St. Gallen";">>Municipality forest";0;0;0
"1985";"Southern Alps";"St. Gallen";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"St. Gallen";">>Other public forest";0;0;0
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";"Type of owners - total";1757;28264;22428
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";"Private forest";1726;1982;1982
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";"Public forest";31;26282;20446
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";1;10;10
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";19;25412;19696
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";11;860;740
"1985";"Southern Alps";"Aargau";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Aargau";"Private forest";0;0;0
"1985";"Southern Alps";"Aargau";"Public forest";0;0;0
"1985";"Southern Alps";"Aargau";">>Federal forest";0;0;0
"1985";"Southern Alps";"Aargau";">>Cantonal forest";0;0;0
"1985";"Southern Alps";"Aargau";">>Municipality forest";0;0;0
"1985";"Southern Alps";"Aargau";">>Bourgeois forest";0;0;0
"1985";"Southern Alps";"Aargau";">>Other public forest";0;0;0
"1985";"Southern Alps";"Thurgau";"Type of owners - total";0;0;0
"1985";"Southern Alps";"Thurgau";"Private forest";0;0;0
"1985";"Southern Alps";"Thurgau";"Public forest";0;0;0
